department,title,date,link,context,images
음악대학,피아노과 내규 (2024.04.업데이트),2024.01.05,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=180425&article.offset=0&articleLimit=10,- 2번 수정(2024.04. 업데이트),"image\피아노과 내규 _2024_04_업데이트__1.png, image\피아노과 내규 _2024_04_업데이트__2.png, image\피아노과 내규 _2024_04_업데이트__3.png"
음악대학,포털 인정학점신청 매뉴얼,2023.05.26,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=167076&article.offset=0&articleLimit=10,"※ 신청 시 유의사항①신청과목 인정 여부에 대해 담당 교수님 승인을 먼저 득한 후 매뉴얼 절차를 따라주십시오.②개강 후 1개월 내에, 인정받고 싶은 과목을 한꺼번에 신청하여 주십시오. (나누어 신청 X)",
음악대학,관현악과 내규(2024.04.업데이트),2023.05.18,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=166534&article.offset=0&articleLimit=10,,"image\관현악과 내규_2024_04_업데이트__1.png, image\관현악과 내규_2024_04_업데이트__2.png"
음악대학,작곡과 졸업요건 및 부전공 내규(24.11. 업데이트),2022.12.26,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=156816&article.offset=0&articleLimit=10,"* 작곡세미나는 2021학번까지 필수 이수 과목임, 21학번까지는 아래 12학점에 포함되지 않음(아래 전공선택/일반선택에 설명 추가, ~2021 대학요람에는 기존에 적혀 있는 내용)* 졸업요건은 각 학번별 대학요람도 참고하기 바라며, 궁금한 사항 있을 시 문의바람.*대학요람에 올라와있는 콘서트콰이어/심포니콰이어 반드시 각 1과목 씩 들을 필요가 없음교과목 중 택 1하여 총 6학점 들으면 됨* 방학 중에 오디션 통과자들만, 음악대학작곡 부전공을 수강할 수 있음.* 부전공 시행세칙 제2조(부전공학과 또는 전공의 범위) 1항에 따라,음악대학 학생의 소속 대학 내에서만 가능 (타 단과대학이 음악대학 부전공 신청 불가능)※관현악 문헌 -> 관/현악문헌임.","image\작곡과 졸업요건 및 부전공 내규_24_11_ 업데이트__1.jpg, image\작곡과 졸업요건 및 부전공 내규_24_11_ 업데이트__2.png"
음악대학,성악과 내규 (24.05.업데이트) [실기시험에 관한 내규 수정],2022.12.26,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=156810&article.offset=0&articleLimit=10,"(2024.05. 업데이트)* 성악과 실기시험에 관한 내규 수정(2024.05.) 2024-1학기부터 적용, 첨부 파일 참고* 실기시험에 관한 내규 외 수정 사항 없음.(2024.02. 업데이트)* 전적 대학에서 딕션을 선행 학습한 편입생에 한해서는가곡클래스 수강신청 제한이 없다. (2024.02.)* 2024학년도 이후 입학 편입생 중 가곡클래스 수강생들은수강 변경기간 3.6.(수)까지 전적대학 성적표 '딕션' 수강 내역 인증 필수* 이메일: ysvocal@yonsei.ac.kr",
음악대학,2025 인천시립교향악단 기간제비상임단원 공개전형 홍보,2024.12.04,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=216198&article.offset=0&articleLimit=10,"○ 공 고 명 : 2025 인천시립교향악단 기간제비상임단원 공개모집○ 분야/인원 : 기간제비상임단원 / 총 4명- 호른(제1차석) 1명 / 제1바이올린(제1차석) 1명 / 제2바이올린(제2차석) 1명 /콘트라베이스 1명○ 접수기간 : 2024. 12. 19.(목) ~ 12. 23.(월)○ 접수방법 : 방문 또는 우편접수 / 인천문화예술회관 1층 교향악단 사무실○ 문    의 : 예술단운영팀 032-420-2742, 인천시립교향악단 032-420-2781○ 자세한 사항 : 붙임 공고문 참조(https://www.incheon.go.kr/art/ART040101/2221892)",
음악대학,"서울시합창단 송년음악회 <송년의 빛, 합창의 울림> 특별 할인 안내",2024.11.28,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=215755&article.offset=0&articleLimit=10,"가. 공연개요1) 공 연 명: 서울시합창단 송년음악회 <송년의 빛, 합창의 울림>2) 일시장소: 2024.12.5.(목) 19:30 세종문화회관 대극장3) 프로그램: (1부) 캐럴의 축제, 겨울 시리즈 (2부) 크리스마스 셀러브레이션4) 출 연: 예술감독 박종원, 지휘 하대근, 협연 하피스트황세희, 한경arte필하모닉연주 서울시합창단, 서울시소년소녀합창단5) 관람연령: 7세 이상 관람 가능나. 할인개요1) 할 인 율: R석 및 S석 50%(R석 5만원 → 2만 5천원, S석 4만원 → 2만원)2) 예매방법01. 세종문화회관 홈페이지 (https://url.kr/rnwcpw) 접속02. 회원가입 → 좌석 선택 → 가격 선택 → 일반 구매 진행03. 결제 전 쿠폰등록(쿠폰번호 SMCYESP50) 후 결제※쿠폰 이용방법 붙임문서 참조다. 단체구매 등 기타문의: 세종문화회관 공연제작2팀 02-399-1166",image\서울시합창단 송년음악회 _송년의 빛_ 합창의 울림_ 특별 할인 안내_1.jpg
음악대학,제7회 숭실음악콩쿠르 피아노 부문(~12/5),2024.11.25,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=215573&article.offset=0&articleLimit=10,,image\제7회 숭실음악콩쿠르 피아노 부문__12_5__1.jpg
음악대학,2024 꿈의 오케스트라 '은평' 아이와 함께 즐기는 클래식 이야기 홍보,2024.11.25,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=215572&article.offset=0&articleLimit=10,,image\2024 꿈의 오케스트라 _은평_ 아이와 함께 즐기는 클래식 이야기 홍보_1.jpg
음악대학,제5회 밀레니엄 심포니 오케스트라 전국 학생 음악 콩쿠르(~12/17),2024.11.19,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=215296&article.offset=0&articleLimit=10,,image\제5회 밀레니엄 심포니 오케스트라 전국 학생 음악 콩쿠르__12_17__1.jpg
음악대학,2024학년도 제52회 실레스트 정기연주회 '메시아' 초청 안내(한남대학교),2024.11.14,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=215080&article.offset=0&articleLimit=10,"실레스트합창단은 1971년에 한남대학교 채플을 위한 성가대로 시작하여 1973년에 대학합창단으로 정식 창단된 하나님을 찬양하는 자들이 모인 합창단입니다. 한남대학교 설립이념과 전통을 계승하고, 음악선교를 통하여 학원복음화에 앞장서서 매학기 채플시간에 찬양으로 섬기기 위하여 창단되었습니다. 실레스트의 뜻은 ‘하늘의 빛’으로,  매년 12월이면 헨델의 ‘메시아’로 정기연주회를 열고 있습니다.가. 참여 대상자 : 누구나 가능(무료 관람)나. 일자 : 2024.11.30.(토) 17:00~19:00다. 장소 :  한남대학교 성지관라. 프로그램 진행(안)시간2024.11.30.(토)17:00~17:05환영인사 및 안내17:05~18:001부 공연 (메시아 - 예언과 탄생)18:00~18:15인터미션18:15~19:002부 공연 ( 솔로 공연 등 )",image\2024학년도 제52회 실레스트 정기연주회 _메시아_ 초청 안내_한남대학교__1.png
음악대학,2024 외국인 국제음악콩쿠르 홍보,2024.11.12,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214970&article.offset=0&articleLimit=10,,"image\2024 외국인 국제음악콩쿠르 홍보_1.jpg, image\2024 외국인 국제음악콩쿠르 홍보_2.jpg"
음악대학,마포문화재단 M 연가곡 시리즈 - 베이스 연광철 <겨울 나그네> 특별할인 안내,2024.11.07,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214681&article.offset=0&articleLimit=10,"공 연 명‘M 연가곡 시리즈 : 베이스 연광철 <겨울 나그네>’공연일시2024.12.4.(수) 20:00공연장소마포아트센터 아트홀 맥관람연령취학아동 이상 가능출    연베이스 연광철, 피아노 박은식할인정보(1+1할인)R석65,000원 → 할인가32,500원S석 50,000원 → 할인가25,000원※ 1+1 할인 티켓으로, 2장 구매시할인가 적용예매안내https://url.kr/qq858k※ 인증번호 : mp3274※ 특별할인 안내로, 위 링크를 통해서만 할인 적용 가능",image\마포문화재단 M 연가곡 시리즈 - 베이스 연광철 _겨울 나그네_ 특별할인 안내_1.jpg
음악대학,2025-1학기 음악대학 비전임(객원교수) 채용 공고,2024.11.07,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214672&article.offset=0&articleLimit=10,"연세대학교 음악대학2025-1학기 비전임교원 채용공고1. 모집분야소속모집분야채용구분채용인원전화번호지원서제출처성악과마스터클래스객원교수102-2123-3040ysvocal@yonsei.ac.kr피아노과마스터클래스객원교수102-2123-3055yspiano@yonsei.ac.kr관현악과(첼로)마스터클래스객원교수102-2123-3071yssymphony@yonsei.ac.kr2. 지원자격가. 공통요건1) 사립학교법 및 기타법령 상 교원 임용 결격사유가 없는 자2) 아동청소년의 성 보호에 관한 법률에 의한 취업제한대상에 해당하지 않는 자나. 자격요건1) 전공관련 경력 5년 이상인 자2) 현재도 동일한 분야에서 현직으로 활동하고 있는 자3. 지원기간가. 지원서 접수기간: 2024.11.7.(목) ~ 12(화)나. 지원서 제출방법: E-Mail 제출※ 지원서 파일명은 필히 소속기관과 성명으로 표기하며 (ex: 지원서_성악_김연세),(파일형식 임의변경 금지)※ 각종 증빙서류는 pdf 파일로 제출4. 제출서류(비전임교원 구분에 따라 다름(확인必))연번제출서류부수비고1지원서1부인적사항, 자기소개서, 연구실적목록2연구실적 증빙자료1부최근 3년간 연구업적중 총3건(3건이내)에대한 각각의 업적표지를 하나의 pdf로 변환(예: 논문 첫페이지, 공연포스터 등)3졸업증명서각1부학력사항에 기재된 모든 학위별 학위증명서4경력 및 재직증명서각1부경력증명서는 학사, 석사학위 소지자에 해당5여권사본_외국인등록증1부외국국적자6계좌증명서(통장사본)1부본인명의7개인정보 수집·이용 동의서1부법적의무사항8성범죄 경력・결격사유 조회 동의서1부법적의무사항9개인정보 보호 및 보안서약서1부법적의무사항10정보보안 및 개인정보보호 교육1부법적의무사항5. 심사절차가. 1단계(서류심사) ⟹ 2단계(면접심사)로 진행됨 (단, 2단계 면접심사는 필요시 진행)나. 심사단계별 합격여부는 개별 통지함6. 임용기간 및 근무조건임용기간은 임용일로부터 1년(근무평가에 따라 연장 가능)7. 유의 사항가. 해당 분야에 적임자가 없는 경우 등 초빙하지 않을 수 있음나. 채용과 관련된 제반 일정은 본교 사정에 의해 변경될 수 있음다. 제출된 서류는 일체 반환하지 않으며, 임용에 결격사유가 있거나 제출된 서류의 내용이 사실과 다를 경우 임용 취소함라. 합격자에 한해 추가 증빙서류 제출을 요구할 수 있음마. 채용지원서의 착오기재 또는 누락이나 임용자격 미달자의 응시, 연락불가, 시험 단계별 합격자 미확인 등으로 인한불이익은 전적으로 지원자의 책임임바. 이 공고에 명시되지 않은 사항은 연세대학교 관련 규정에 따름.붙임 1. 공개채용 지원서 1부2. 각종 동의서 1부2024. 11. 7.연세대학교 음악대학장",
음악대학,2025학년도 1학기 ~2025학년도 2학기 강사 공개채용 공고,2024.11.06,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214578&article.offset=0&articleLimit=10,2025학년도 1학기~2025학년도 2학기연세대학교 신촌/국제캠퍼스 강사 공개채용 공고연세대학교 신촌/국제캠퍼스에서 2025학년도 1학기~2025학년도 2학기 개설 교과목을 담당할 강사를 다음과 같이공개채용하고자 공고합니다.지원기간: 2024. 11. 6.(수) 10:00 ~2024. 11. 11.(월)15:00강사공개채용바로가기,
음악대학,2024 윤이상국제음악콩쿠르 안내,2024.11.04,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214461&article.offset=10&articleLimit=10,"통영국제음악재단은 작곡가 윤이상의 음악을 기리고 차세대 유망 음악인을 발굴, 육성하기 위해 2003년부터 첼로, 피아노, 바이올린 세 부문을 번갈아 매년 윤이상국제음악콩쿠르를 개최하고 있습니다.1차와 2차 본선은 무료로 관람 가능하며, 11월 9일 결선과 11월 10일 입상자 콘서트는 티켓을 구매하신 후 관람이 가능합니다. 또한, 윤이상국제음악콩쿠르 홈페이지에서 경연의 전 과정을 라이브 스트리밍으로 만나보실 수 있습니다.","image\2024 윤이상국제음악콩쿠르 안내_1.jpg, image\2024 윤이상국제음악콩쿠르 안내_2.jpg"
음악대학,제24회 윤동주 시문학상 공모(~12/13),2024.11.04,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214459&article.offset=10&articleLimit=10,"가. 행사명: 제24회 윤동주 시문학상나. 응모자격: 대학(원)생다. 응모작품: 운문5편(자유주제)라. 응모기간:2024.11.11.(월) ~ 12.13(금)까지메일 도착분 유효마. 응모방법: 지원서와 작품 등 서류를 이메일(yoondongju@yonsei.ac.kr)로 제출바. 결과발표: 2025년 1월 중 홈페이지 공지사항 게시 예정사. 시상내역 : 당선작 1명(상장 및 상금 400만원), 가작 2명(상장 및 상금 200만원)아. 시상식 : 2025년 2월 중 (수상자 별도 안내)※ 보다 자세한 사항 및 서류 양식은 연세대학교 홈페이지(http://www.yonsei.ac.kr) 공지사항에 해당 공고가 업로드되면 확인하시기 바랍니다.",image\제24회 윤동주 시문학상 공모__12_13__1.jpg
음악대학,서울시합창단 <시공의 하모니> 특별할인 안내,2024.11.01,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214416&article.offset=10&articleLimit=10,"서울시합창단의 하모니로 아름다운 합창곡들을 만나볼 수 있는 이번 공연에 귀교 학생 및 교직원분들을 위하여 아래와 같이 특별할인관람을 안내드리니 많은 관심 부탁드립니다.가. 공연개요1) 공 연 명: 서울시합창단 창작 시리즈 I <시공의 하모니>(부제: 우리 삶의 어제와 오늘, 내일을 잇는 노래)2) 일시장소: 2024.11.15.(금) 19:30 세종문화회관 체임버홀3) 프로그램: 위촉초연작(안도현 시인의 '길', '먼 산' '그대', 박화목 시인의 '보리밭' 등)기존 작품(고려가요 '가시리', 도종환 시인의 '다시 피는 꽃' 등)4) 출 연: 지휘 박종원, 연주 서울시합창단5) 관람연령: 7세 이상 관람 가능나. 할인개요1) 할 인 율:전석 50%(전석 5만원 →2만 5천원)2) 예매방법- 쿠폰등록 할인 적용 시(7세 이상 연령 무관)01. 세종문화회관 홈페이지 (https://url.kr/uap43g) 접속02. 회원가입 → 좌석 선택 → 가격 선택 → 일반 구매 진행03. 결제 전 쿠폰등록(쿠폰번호 SMCTSSP50) 후 결제※쿠폰 이용방법 붙임문서 참조다. 단체구매 등 기타문의: 세종문화회관 공연제작2팀 02-399-1166",image\서울시합창단 _시공의 하모니_ 특별할인 안내_1.jpg
음악대학,제13회 쁘띠콘서트 공연 안내(전석 무료),2024.11.01,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214390&article.offset=10&articleLimit=10,* 전석 무료 입장입니다.,image\제13회 쁘띠콘서트 공연 안내_전석 무료__1.jpg
음악대학,폭력예방교육 수강 안내 및 학생 대상 집합식 폭력예방교육 간식지원 안내,2024.10.30,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=214183&article.offset=10&articleLimit=10,"<폭력예방교육 안내>윤리인권위원회 성평등센터는 여성가족부와 교육부의‘모든 대학 구성원 연 1회 폭력예방교육 의무 이수’ 지침에 따라 폭력예방교육(성희롱 예방교육, 성매매 예방교육, 성폭력 예방교육, 가정폭력 예방교육)을 실시하고 있습니다.가. 폭력예방교육 시행 근거법: 양성평등기본법 제 31조, 성매매방지 및 피해자 보호 등에 관한 법률 제5조, 성폭력방지 및 피해자 보호 등에 관한 법률 제5조, 가정폭력방지 및 피해자보호등에 관한 법률 제4조의3나. 의무 교육 기준- 교원 및 직원: 성폭력 예방교육, 성희롱 예방교육, 성매매 예방교육, 가정폭력 예방교육- 학생: 성폭력 예방교육, 가정폭력 예방교육폭력예방교육은 런어스에서 수강하실 수 있으며, 자세한 방법은 첨부파일 수강 안내문을 참고하시기 바랍니다.<학생 대상 집합식 폭력예방교육 간식지원 안내>",image\폭력예방교육 수강 안내 및 학생 대상 집합식 폭력예방교육 간식지원 안내_1.jpg
음악대학,To Know To Love 2024 음악회(연대 학생 및 교직원 무료),2024.10.25,https://music.yonsei.ac.kr/music/notice1.do?mode=view&articleNo=213952&article.offset=10&articleLimit=10,"덕영재단 장학생의 모교인 연세대학교의 학생분들과 교직원분들을 예년과 같이 본 음악회에 무료 초대하고자 합니다.신청방법 1) ①학교명, ②전공(또는 소속), ③티켓수령인 이름, ④티켓 매수 ⑤핸드폰 번호5가지 정보를 dukyoung96@dukyoung.org로 전송(※신청 접수 완료 메시지 전송 예정)신청방법 2) 좌석의 제한으로 선착순으로 접수를 받으며, 선착순 마감 시 대기자 명단으로 접수받습니다.신청 취소 시 대기자 명단 순서로 접수 안내 메일을 드립니다.신청방법 3) 개인별 2매까지 신청 가능하며, 기타 자세한 사항은 안내 자료를 확인 부탁드립니다.",image\To Know To Love 2024 음악회_연대 학생 및 교직원 무료__1.jpg
